"#2025-07-02T15:36:25.037+0000  GridDB V5.8.00"
"#User:admin"
"%","public.device2_2020-07-12_2020-07-13_properties.json"
"$","public.device2_2020-07-12_2020-07-13"
"2020-07-12T00:09:53.915Z","0.0028400886071015706","75.19999694824219","false","0.005114383400977071","false","0.013274836704851536","19.700000762939453"
"2020-07-12T00:12:42.588Z","0.0028400886071015706","74.69999694824219","false","0.005114383400977071","false","0.013274836704851536","19.600000381469727"
"2020-07-12T00:35:07.728Z","0.002612589347788125","76.19999694824219","false","0.004814621044662395","false","0.012445419108693902","19.700000762939453"
"2020-07-12T00:46:21.329Z","0.0025840713517823145","75.80000305175781","false","0.004776545230412197","false","0.012340313859655156","19.799999237060547"
"2020-07-12T01:00:14.753Z","0.0025559100369401556","75.5999984741211","false","0.004738831412873846","false","0.012236264170815865","19.600000381469727"
"2020-07-12T01:10:55.811Z","0.002500637421662118","76.0999984741211","false","0.004664473744820791","false","0.012031282508941777","19.700000762939453"
"2020-07-12T01:22:16.326Z","0.002349947125072562","76.69999694824219","false","0.004459396262278498","false","0.011467110013121212","19.899999618530273"
"2020-07-12T01:27:42.926Z","0.0023752603459049585","76.0999984741211","false","0.004494094061855109","false","0.011562442283388933","19.899999618530273"
"2020-07-12T02:03:32.817Z","0.0023752603459049585","76.4000015258789","false","0.004494094061855109","false","0.011562442283388933","19.700000762939453"
"2020-07-12T02:27:58.956Z","0.002349947125072562","76.4000015258789","false","0.004459396262278498","false","0.011467110013121212","19.700000762939453"
"2020-07-12T02:30:57.446Z","0.0023752603459049585","76.4000015258789","false","0.004494094061855109","false","0.011562442283388933","19.799999237060547"
"2020-07-12T02:42:22.674Z","0.0023752603459049585","75.30000305175781","false","0.004494094061855109","false","0.011562442283388933","19.799999237060547"
"2020-07-12T02:56:28.253Z","0.0024534975370069504","76.0999984741211","false","0.004600697135977176","false","0.011855646916464593","19.700000762939453"
"2020-07-12T03:01:49.966Z","0.0023752603459049585","76.4000015258789","false","0.004494094061855109","false","0.011562442283388933","19.700000762939453"
"2020-07-12T03:04:38.921Z","0.0023752603459049585","76.5","false","0.004494094061855109","false","0.011562442283388933","19.799999237060547"
"2020-07-12T03:24:01.488Z","0.0024140152182101577","75.80000305175781","false","0.0045470194416835545","false","0.011707951423759785","19.700000762939453"
